Timestamp,Temperature,Aerosol Optical Depth,Clearsky DNI,Dew Point,Cloud Type,Clearsky GHI,DHI,Clearsky DHI,DNI,Relative Humidity,Pressure,Wind Speed,Wind Direction,Precipitable Water,zenith,azimuth,elevation,Best_Tilt,Azimuth_Bin,Zenith_Bin,Predicted_Energy,Date,Year,Month,Day,Hour,DayOfWeek,DayOfYear,WeekOfYear
2017-02-16 13:30:00,33.4,0.11,899,-0.7,6,785,348,121,308,11.33,987,0.4,231,1.7,99.699,261.224,-9.699,90,260,98,215.361,2017-02-16,2017,2,16,13,3,47,7
2017-02-16 14:30:00,32.9,0.138,829,-0.5,7,646,300,122,198,11.81,986,0.5,225,1.8,112.997,267.682,-22.997,90,265,112,165.85,2017-02-16,2017,2,16,14,3,47,7
2017-02-16 15:30:00,31.7,0.138,741,-0.5,6,458,186,105,29,12.66,986,0.5,249,1.8,126.354,274.68,-36.354,90,270,126,103.385,2017-02-16,2017,2,16,15,3,47,7
2017-02-16 16:30:00,29.5,0.138,564,3.6,6,237,29,78,0,19.15,987,0.6,272,1.8,139.549,283.497,-49.549,0,280,138,33.514,2017-02-16,2017,2,16,16,3,47,7
2017-02-16 17:30:00,27.3,0.136,150,2.8,7,34,8,24,0,20.6,987,0.8,276,1.8,152.101,297.229,-62.101,0,295,152,4.851,2017-02-16,2017,2,16,17,3,47,7
2017-02-16 18:30:00,26.4,0.128,0,1.7,6,0,0,0,0,20.1,988,0.8,266,1.8,162.333,325.28,-72.333,0,325,162,0.0,2017-02-16,2017,2,16,18,3,47,7
2017-02-16 19:30:00,25.7,0.119,0,1.1,7,0,0,0,0,20.1,989,0.8,255,1.8,164.454,17.85,-74.454,0,15,164,0.0,2017-02-16,2017,2,16,19,3,47,7
2017-02-16 20:30:00,24.8,0.116,0,0.8,1,0,0,0,0,20.78,989,0.8,255,1.8,156.176,55.174,-66.176,0,55,156,0.0,2017-02-16,2017,2,16,20,3,47,7
2017-02-16 21:30:00,24.0,0.118,0,0.5,7,0,0,0,0,21.28,989,0.8,264,1.8,144.12,72.335,-54.12,0,70,144,0.0,2017-02-16,2017,2,16,21,3,47,7
2017-02-16 22:30:00,23.4,0.122,0,0.2,0,0,0,0,0,21.56,989,0.7,284,1.9,131.064,82.36,-41.064,0,80,130,0.0,2017-02-16,2017,2,16,22,3,47,7
2017-02-16 23:30:00,22.5,0.128,0,0.1,0,0,0,0,0,22.55,989,0.8,309,1.9,117.723,89.798,-27.723,0,85,116,0.0,2017-02-16,2017,2,16,23,3,47,7
2017-02-17 00:30:00,21.4,0.137,0,0.1,0,0,0,0,0,24.11,988,0.9,328,1.9,104.37,96.332,-14.37,0,95,104,0.0,2017-02-17,2017,2,17,0,4,48,7
2017-02-17 01:30:00,20.1,0.145,0,0.2,7,0,0,0,0,26.34,988,1.0,341,2.0,91.182,102.838,-1.182,0,100,90,0.0,2017-02-17,2017,2,17,1,4,48,7
2017-02-17 02:30:00,18.8,0.151,0,0.5,7,0,0,0,0,29.2,987,1.0,352,2.0,78.349,109.998,11.651,0,105,78,0.0,2017-02-17,2017,2,17,2,4,48,7
2017-02-17 03:30:00,17.7,0.155,0,0.9,7,0,0,0,0,32.36,987,1.0,183,2.0,66.147,118.579,23.853,0,115,66,0.0,2017-02-17,2017,2,17,3,4,48,7
2017-02-17 04:30:00,17.3,0.155,0,1.4,0,0,0,0,0,34.34,988,1.0,9,2.0,55.047,129.635,34.953,0,125,54,0.0,2017-02-17,2017,2,17,4,4,48,7
2017-02-17 05:30:00,16.6,0.154,0,1.8,0,0,0,0,0,37.01,989,0.8,32,2.0,45.892,144.573,44.108,0,140,44,0.0,2017-02-17,2017,2,17,5,4,48,7
2017-02-17 06:30:00,17.7,0.155,0,2.3,0,0,0,0,0,35.71,989,0.7,49,2.0,40.065,164.424,49.935,0,160,40,0.0,2017-02-17,2017,2,17,6,4,48,7
2017-02-17 07:30:00,20.4,0.157,457,2.9,0,165,66,66,457,31.33,990,0.8,75,2.0,39.095,187.505,50.905,38,185,38,48.386,2017-02-17,2017,2,17,7,4,48,7
2017-02-17 08:30:00,24.4,0.156,682,2.7,0,389,101,101,682,24.34,990,1.1,86,2.0,43.313,208.943,46.687,39,205,42,111.983,2017-02-17,2017,2,17,8,4,48,7
2017-02-17 09:30:00,28.6,0.154,793,2.3,7,589,268,120,260,18.38,990,1.3,78,2.0,51.451,225.622,38.549,42,225,50,164.92,2017-02-17,2017,2,17,9,4,48,7
2017-02-17 10:30:00,31.2,0.15,854,1.8,7,741,318,130,366,15.29,989,1.1,72,2.0,61.97,237.918,28.03,47,235,60,201.052,2017-02-17,2017,2,17,10,4,48,7
2017-02-17 11:30:00,32.8,0.176,860,1.7,7,821,396,147,167,13.87,988,1.0,57,2.0,73.842,247.265,16.158,57,245,72,219.245,2017-02-17,2017,2,17,11,4,48,7
2017-02-17 12:30:00,33.6,0.167,871,2.0,6,834,398,144,229,13.54,987,0.9,38,2.0,86.484,254.859,3.516,85,250,86,231.852,2017-02-17,2017,2,17,12,4,48,7
2017-02-17 13:30:00,33.9,0.163,857,2.3,7,775,305,138,445,13.69,986,0.9,19,1.9,99.563,261.552,-9.563,90,260,98,212.263,2017-02-17,2017,2,17,13,4,48,7
2017-02-17 14:30:00,33.4,0.201,780,2.7,0,637,141,141,780,14.4,986,1.0,8,1.9,112.869,268.036,-22.869,90,265,112,163.356,2017-02-17,2017,2,17,14,4,48,7
2017-02-17 15:30:00,32.0,0.204,684,2.9,7,450,213,122,154,15.8,986,0.9,3,1.9,126.224,275.084,-36.224,0,275,126,62.986,2017-02-17,2017,2,17,15,4,48,7
2017-02-17 16:30:00,29.3,0.207,503,5.9,7,232,114,89,142,22.74,986,0.9,4,1.8,139.402,283.987,-49.402,0,280,138,32.833,2017-02-17,2017,2,17,16,4,48,7
2017-02-17 17:30:00,26.7,0.213,120,5.6,7,33,24,25,19,25.97,987,1.1,12,1.8,151.91,297.856,-61.91,0,295,150,4.72,2017-02-17,2017,2,17,17,4,48,7
2017-02-17 18:30:00,25.1,0.214,0,5.0,7,0,0,0,0,27.49,988,1.2,23,1.9,162.041,325.922,-72.041,0,325,162,0.0,2017-02-17,2017,2,17,18,4,48,7
2017-02-17 19:30:00,23.8,0.209,0,4.8,3,0,0,0,0,29.29,989,1.3,33,1.9,164.112,17.557,-74.112,0,15,164,0.0,2017-02-17,2017,2,17,19,4,48,7
2017-02-17 20:30:00,22.5,0.201,0,4.6,0,0,0,0,0,31.24,989,1.4,42,1.8,155.928,54.56,-65.928,0,50,154,0.0,2017-02-17,2017,2,17,20,4,48,7
2017-02-17 21:30:00,21.4,0.196,0,4.5,7,0,0,0,0,33.2,989,1.4,49,1.7,143.929,71.832,-53.929,0,70,142,0.0,2017-02-17,2017,2,17,21,4,48,7
2017-02-17 22:30:00,20.3,0.189,0,4.5,0,0,0,0,0,35.41,989,1.4,54,1.7,130.896,81.951,-40.896,0,80,130,0.0,2017-02-17,2017,2,17,22,4,48,7
2017-02-17 23:30:00,19.2,0.184,0,4.5,0,0,0,0,0,37.82,989,1.3,57,1.6,117.561,89.445,-27.561,0,85,116,0.0,2017-02-17,2017,2,17,23,4,48,7
2017-02-18 00:30:00,18.3,0.185,0,4.5,0,0,0,0,0,40.22,989,1.3,61,1.5,104.204,96.012,-14.204,0,95,104,0.0,2017-02-18,2017,2,18,0,5,49,7
2017-02-18 01:30:00,17.5,0.187,0,4.7,0,0,0,0,0,42.75,989,1.3,65,1.5,91.004,102.535,-1.004,0,100,90,0.0,2017-02-18,2017,2,18,1,5,49,7
2017-02-18 02:30:00,16.7,0.189,0,4.9,0,0,0,0,0,45.6,988,1.3,69,1.5,78.151,109.7,11.849,0,105,78,0.0,2017-02-18,2017,2,18,2,5,49,7
2017-02-18 03:30:00,16.1,0.193,0,5.1,0,0,0,0,0,48.06,988,1.1,73,1.5,65.921,118.283,24.079,0,115,64,0.0,2017-02-18,2017,2,18,3,5,49,7
2017-02-18 04:30:00,15.8,0.2,0,5.3,0,0,0,0,0,49.65,988,1.1,75,1.5,54.783,129.35,35.217,0,125,54,0.0,2017-02-18,2017,2,18,4,5,49,7
2017-02-18 05:30:00,15.4,0.207,0,5.5,0,0,0,0,0,51.57,989,0.8,79,1.5,45.583,144.336,44.417,0,140,44,0.0,2017-02-18,2017,2,18,5,5,49,7
2017-02-18 06:30:00,16.7,0.215,0,5.7,0,0,0,0,0,48.09,990,0.7,92,1.6,39.718,164.319,50.282,0,160,38,0.0,2017-02-18,2017,2,18,6,5,49,7
2017-02-18 07:30:00,19.6,0.219,412,5.8,0,165,74,74,412,40.57,991,0.6,118,1.6,38.748,187.603,51.252,37,185,38,48.524,2017-02-18,2017,2,18,7,5,49,7
2017-02-18 08:30:00,24.0,0.219,638,6.1,0,388,117,117,638,31.58,991,0.6,101,1.6,43.005,209.197,46.995,39,205,42,111.917,2017-02-18,2017,2,18,8,5,49,7
2017-02-18 09:30:00,28.0,0.216,755,5.9,0,590,140,140,755,24.59,991,0.6,179,1.6,51.196,225.936,38.804,41,225,50,165.23,2017-02-18,2017,2,18,9,5,49,7
2017-02-18 10:30:00,30.5,0.214,817,5.6,0,741,154,154,817,20.81,990,0.9,280,1.6,61.762,238.241,28.238,46,235,60,200.865,2017-02-18,2017,2,18,10,5,49,7
2017-02-18 11:30:00,32.3,0.128,910,5.2,0,844,128,128,910,18.24,989,1.6,274,1.6,73.668,247.585,16.332,57,245,72,226.059,2017-02-18,2017,2,18,11,5,49,7
2017-02-18 12:30:00,33.5,0.128,913,4.6,0,856,128,128,913,16.4,988,1.8,280,1.6,86.333,255.179,3.667,86,255,86,238.142,2017-02-18,2017,2,18,12,5,49,7
2017-02-18 13:30:00,33.9,0.126,898,4.0,0,793,123,123,898,15.43,987,1.8,289,1.6,99.428,261.883,-9.428,90,260,98,217.278,2017-02-18,2017,2,18,13,5,49,7
2017-02-18 14:30:00,33.7,0.146,836,3.4,0,656,122,122,836,14.96,986,1.8,301,1.6,112.741,268.394,-22.741,90,265,112,168.177,2017-02-18,2017,2,18,14,5,49,7
2017-02-18 15:30:00,32.5,0.148,748,3.0,0,467,106,106,748,15.5,986,1.5,314,1.6,126.093,275.491,-36.093,90,275,126,105.421,2017-02-18,2017,2,18,15,5,49,7
2017-02-18 16:30:00,29.9,0.148,576,4.1,0,244,78,78,576,19.43,986,1.0,333,1.6,139.254,284.481,-49.254,0,280,138,34.447,2017-02-18,2017,2,18,16,5,49,7
2017-02-18 17:30:00,27.5,0.148,179,5.0,0,37,25,25,179,23.73,987,0.8,184,1.6,151.715,298.483,-61.715,0,295,150,5.275,2017-02-18,2017,2,18,17,5,49,7
2017-02-18 18:30:00,26.4,0.147,0,4.4,0,0,0,0,0,24.27,988,0.8,41,1.6,161.747,326.556,-71.747,0,325,160,0.0,2017-02-18,2017,2,18,18,5,49,7
2017-02-18 19:30:00,25.4,0.146,0,4.2,0,0,0,0,0,25.51,988,0.9,79,1.6,163.766,17.282,-73.766,0,15,162,0.0,2017-02-18,2017,2,18,19,5,49,7
2017-02-18 20:30:00,24.3,0.145,0,4.1,0,0,0,0,0,27.07,988,1.0,106,1.5,155.673,53.957,-65.673,0,50,154,0.0,2017-02-18,2017,2,18,20,5,49,7
2017-02-18 21:30:00,23.4,0.146,0,4.0,0,0,0,0,0,28.3,988,1.1,120,1.5,143.731,71.332,-53.731,0,70,142,0.0,2017-02-18,2017,2,18,21,5,49,7
2017-02-18 22:30:00,22.6,0.15,0,3.9,0,0,0,0,0,29.49,988,1.0,129,1.5,130.722,81.542,-40.722,0,80,130,0.0,2017-02-18,2017,2,18,22,5,49,7
2017-02-18 23:30:00,21.9,0.155,0,3.8,0,0,0,0,0,30.47,987,0.9,137,1.5,117.394,89.092,-27.394,0,85,116,0.0,2017-02-18,2017,2,18,23,5,49,7
2017-02-19 00:30:00,21.3,0.16,0,3.8,0,0,0,0,0,31.61,987,0.7,153,1.5,104.033,95.69,-14.033,0,95,104,0.0,2017-02-19,2017,2,19,0,6,50,7
2017-02-19 01:30:00,20.7,0.164,0,3.8,7,0,0,0,0,32.81,987,0.6,196,1.4,90.822,102.229,-0.822,0,100,90,0.0,2017-02-19,2017,2,19,1,6,50,7
2017-02-19 02:30:00,19.6,0.167,0,3.8,0,0,0,0,0,35.19,986,0.7,240,1.3,77.95,109.401,12.05,0,105,76,0.0,2017-02-19,2017,2,19,2,6,50,7
2017-02-19 03:30:00,18.3,0.167,0,3.8,0,0,0,0,0,38.24,986,0.9,258,1.3,65.691,117.985,24.309,0,115,64,0.0,2017-02-19,2017,2,19,3,6,50,7
2017-02-19 04:30:00,17.7,0.167,0,3.9,3,0,0,0,0,39.85,987,1.0,263,1.3,54.515,129.062,35.485,0,125,54,0.0,2017-02-19,2017,2,19,4,6,50,7
2017-02-19 05:30:00,16.6,0.169,0,3.9,0,0,0,0,0,42.95,988,1.1,263,1.2,45.27,144.097,44.73,0,140,44,0.0,2017-02-19,2017,2,19,5,6,50,7
2017-02-19 06:30:00,18.4,0.172,0,4.1,0,0,0,0,0,38.69,988,1.4,256,1.2,39.368,164.216,50.632,0,160,38,0.0,2017-02-19,2017,2,19,6,6,50,7
2017-02-19 07:30:00,22.1,0.174,475,4.3,0,176,70,70,475,31.35,989,1.8,248,1.2,38.398,187.708,51.602,37,185,38,51.261,2017-02-19,2017,2,19,7,6,50,7
2017-02-19 08:30:00,26.3,0.175,692,4.2,0,403,106,106,692,24.2,989,2.0,242,1.3,42.697,209.46,47.303,39,205,42,115.22,2017-02-19,2017,2,19,8,6,50,7
2017-02-19 09:30:00,30.7,0.176,800,4.0,0,606,127,127,800,18.38,989,2.4,246,1.3,50.942,226.258,39.058,41,225,50,167.988,2017-02-19,2017,2,19,9,6,50,7
2017-02-19 10:30:00,33.6,0.177,857,3.6,0,759,140,140,857,15.22,988,2.7,257,1.3,61.554,238.571,28.446,46,235,60,203.343,2017-02-19,2017,2,19,10,6,50,7
2017-02-19 11:30:00,35.0,0.225,845,3.4,0,834,166,166,845,13.84,987,2.9,263,1.4,73.495,247.911,16.505,54,245,72,217.365,2017-02-19,2017,2,19,11,6,50,7
2017-02-19 12:30:00,35.6,0.223,849,2.9,0,846,167,167,849,12.92,985,3.1,267,1.4,86.184,255.504,3.816,81,255,86,232.363,2017-02-19,2017,2,19,12,6,50,7
2017-02-19 13:30:00,35.7,0.219,832,2.2,0,783,160,160,832,12.27,984,3.0,269,1.4,99.294,262.219,-9.294,90,260,98,213.019,2017-02-19,2017,2,19,13,6,50,7
2017-02-19 14:30:00,35.2,0.217,787,1.5,0,653,147,147,787,12.01,983,2.8,270,1.3,112.613,268.756,-22.613,90,265,112,166.523,2017-02-19,2017,2,19,14,6,50,7
2017-02-19 15:30:00,33.7,0.214,696,0.8,0,464,126,126,696,12.42,983,2.1,268,1.3,125.962,275.902,-35.962,0,275,124,64.491,2017-02-19,2017,2,19,15,6,50,7
2017-02-19 16:30:00,30.2,0.208,521,1.9,0,241,90,90,521,16.36,983,1.4,263,1.3,139.105,284.978,-49.105,0,280,138,33.982,2017-02-19,2017,2,19,16,6,50,7
2017-02-19 17:30:00,27.1,0.203,142,2.6,0,36,26,26,142,20.56,983,1.3,258,1.3,151.518,299.111,-61.518,0,295,150,5.14,2017-02-19,2017,2,19,17,6,50,7
2017-02-19 18:30:00,25.7,0.199,0,1.9,0,0,0,0,0,21.24,983,1.4,255,1.3,161.449,327.183,-71.449,0,325,160,0.0,2017-02-19,2017,2,19,18,6,50,7
2017-02-19 19:30:00,24.5,0.196,0,1.7,0,0,0,0,0,22.43,984,1.4,255,1.3,163.415,17.024,-73.415,0,15,162,0.0,2017-02-19,2017,2,19,19,6,50,7
2017-02-19 20:30:00,23.1,0.193,0,1.5,0,0,0,0,0,24.09,984,1.4,258,1.3,155.412,53.366,-65.412,0,50,154,0.0,2017-02-19,2017,2,19,20,6,50,7
2017-02-19 21:30:00,21.6,0.193,0,1.3,0,0,0,0,0,25.98,983,1.4,265,1.3,143.528,70.835,-53.528,0,70,142,0.0,2017-02-19,2017,2,19,21,6,50,7
2017-02-19 22:30:00,20.4,0.197,0,1.1,0,0,0,0,0,27.56,983,1.4,274,1.3,130.544,81.133,-40.544,0,80,130,0.0,2017-02-19,2017,2,19,22,6,50,7
2017-02-19 23:30:00,19.3,0.205,0,1.0,0,0,0,0,0,29.31,982,1.5,282,1.4,117.222,88.738,-27.222,0,85,116,0.0,2017-02-19,2017,2,19,23,6,50,7
2017-02-20 00:30:00,18.3,0.215,0,1.0,0,0,0,0,0,31.23,982,1.6,287,1.4,103.858,95.368,-13.858,0,95,102,0.0,2017-02-20,2017,2,20,0,0,51,8
2017-02-20 01:30:00,17.4,0.229,0,1.0,0,0,0,0,0,33.09,981,1.6,289,1.4,90.636,101.923,-0.636,0,100,90,0.0,2017-02-20,2017,2,20,1,0,51,8
2017-02-20 02:30:00,16.7,0.244,0,0.9,0,0,0,0,0,34.47,981,1.6,287,1.4,77.744,109.1,12.256,0,105,76,0.0,2017-02-20,2017,2,20,2,0,51,8
2017-02-20 03:30:00,16.1,0.258,0,0.8,0,0,0,0,0,35.53,981,1.5,284,1.4,65.458,117.686,24.542,0,115,64,0.0,2017-02-20,2017,2,20,3,0,51,8
2017-02-20 04:30:00,15.8,0.267,0,0.7,0,0,0,0,0,35.91,981,1.4,281,1.4,54.244,128.772,35.756,0,125,54,0.0,2017-02-20,2017,2,20,4,0,51,8
2017-02-20 05:30:00,15.6,0.274,0,0.7,0,0,0,0,0,36.21,981,1.4,264,1.4,44.954,143.857,45.046,0,140,44,0.0,2017-02-20,2017,2,20,5,0,51,8
2017-02-20 06:30:00,17.8,0.281,0,0.7,0,0,0,0,0,31.64,982,2.2,252,1.4,39.015,164.114,50.985,0,160,38,0.0,2017-02-20,2017,2,20,6,0,51,8
2017-02-20 07:30:00,21.5,0.293,344,0.8,0,165,87,87,344,25.3,982,2.6,240,1.4,38.045,187.82,51.955,36,185,38,48.155,2017-02-20,2017,2,20,7,0,51,8
2017-02-20 08:30:00,26.1,0.308,561,1.2,0,385,143,143,561,19.71,982,2.9,246,1.4,42.388,209.731,47.612,37,205,42,109.904,2017-02-20,2017,2,20,8,0,51,8
2017-02-20 09:30:00,30.8,0.322,673,1.4,0,584,178,178,673,15.28,982,4.1,259,1.4,50.689,226.587,39.311,39,225,50,160.883,2017-02-20,2017,2,20,9,0,51,8
2017-02-20 10:30:00,33.3,0.319,738,2.0,0,733,197,197,738,13.79,981,5.0,260,1.5,61.348,238.906,28.652,43,235,60,193.72,2017-02-20,2017,2,20,10,0,51,8
2017-02-20 11:30:00,34.5,0.179,870,2.6,0,844,153,153,870,13.43,980,5.6,259,1.5,73.323,248.241,16.677,54,245,72,220.663,2017-02-20,2017,2,20,11,0,51,8
2017-02-20 12:30:00,35.1,0.181,871,2.8,0,857,156,156,871,13.24,979,6.2,260,1.5,86.036,255.833,3.964,82,255,86,236.257,2017-02-20,2017,2,20,12,0,51,8
2017-02-20 13:30:00,35.1,0.181,849,3.2,0,792,152,152,849,13.57,978,6.6,262,1.6,99.161,262.557,-9.161,90,260,98,216.089,2017-02-20,2017,2,20,13,0,51,8
2017-02-20 14:30:00,34.7,0.166,811,3.6,0,659,136,136,811,14.31,977,6.6,266,1.7,112.486,269.121,-22.486,90,265,112,168.559,2017-02-20,2017,2,20,14,0,51,8
2017-02-20 15:30:00,33.6,0.153,729,4.4,0,469,113,113,729,16.14,976,6.2,271,1.9,125.831,276.317,-35.831,90,275,124,105.742,2017-02-20,2017,2,20,15,0,51,8
2017-02-20 16:30:00,31.1,0.147,552,6.0,0,245,83,83,552,20.64,976,4.7,278,2.1,138.954,285.477,-48.954,0,285,138,34.419,2017-02-20,2017,2,20,16,0,51,8
2017-02-20 17:30:00,28.0,0.155,129,7.5,0,39,30,30,129,27.5,977,3.2,286,2.2,151.319,299.739,-61.319,0,295,150,5.549,2017-02-20,2017,2,20,17,0,51,8
2017-02-20 18:30:00,26.0,0.17,0,8.6,0,0,0,0,0,33.29,977,2.6,293,2.3,161.148,327.802,-71.148,0,325,160,0.0,2017-02-20,2017,2,20,18,0,51,8
2017-02-20 19:30:00,24.7,0.184,0,9.1,0,0,0,0,0,37.29,978,2.4,294,2.4,163.061,16.784,-73.061,0,15,162,0.0,2017-02-20,2017,2,20,19,0,51,8
2017-02-20 20:30:00,23.8,0.194,0,9.2,0,0,0,0,0,39.49,978,2.4,292,2.3,155.145,52.785,-65.145,0,50,154,0.0,2017-02-20,2017,2,20,20,0,51,8
2017-02-20 21:30:00,23.1,0.204,0,9.0,0,0,0,0,0,40.51,979,2.5,289,2.2,143.319,70.341,-53.319,0,70,142,0.0,2017-02-20,2017,2,20,21,0,51,8
2017-02-20 22:30:00,22.1,0.215,0,8.4,0,0,0,0,0,41.44,979,2.5,288,2.1,130.36,80.725,-40.36,0,80,130,0.0,2017-02-20,2017,2,20,22,0,51,8
2017-02-20 23:30:00,21.1,0.224,0,7.5,0,0,0,0,0,41.48,979,2.4,288,1.9,117.046,88.383,-27.046,0,85,116,0.0,2017-02-20,2017,2,20,23,0,51,8
2017-02-21 00:30:00,20.0,0.232,0,6.3,0,0,0,0,0,40.87,978,2.3,289,1.6,103.679,95.045,-13.679,0,95,102,0.0,2017-02-21,2017,2,21,0,1,52,8
2017-02-21 01:30:00,18.6,0.238,0,4.9,0,0,0,0,0,40.61,978,2.0,290,1.5,90.446,101.615,-0.446,0,100,90,0.0,2017-02-21,2017,2,21,1,1,52,8
2017-02-21 02:30:00,17.1,0.242,0,3.6,0,0,0,0,0,40.6,978,1.8,294,1.3,77.536,108.798,12.464,0,105,76,0.0,2017-02-21,2017,2,21,2,1,52,8
2017-02-21 03:30:00,15.7,0.243,0,2.3,0,0,0,0,0,40.61,978,1.6,296,1.2,65.222,117.384,24.778,0,115,64,0.0,2017-02-21,2017,2,21,3,1,52,8
2017-02-21 04:30:00,15.1,0.237,0,1.3,0,0,0,0,0,39.05,978,1.5,297,1.2,53.97,128.481,36.03,0,125,52,0.0,2017-02-21,2017,2,21,4,1,52,8
2017-02-21 05:30:00,14.0,0.228,0,0.4,0,0,0,0,0,39.39,979,1.3,292,1.1,44.634,143.615,45.366,0,140,44,0.0,2017-02-21,2017,2,21,5,1,52,8
2017-02-21 06:30:00,15.5,0.218,0,-0.3,0,0,0,0,0,34.04,980,1.9,288,1.0,38.658,164.013,51.342,0,160,38,0.0,2017-02-21,2017,2,21,6,1,52,8
2017-02-21 07:30:00,19.0,0.208,385,-1.1,0,177,88,88,385,25.75,981,2.3,287,0.9,37.69,187.938,52.31,36,185,36,52.177,2017-02-21,2017,2,21,7,1,52,8
2017-02-21 08:30:00,23.6,0.198,642,-2.6,0,409,129,129,642,17.42,981,2.5,293,0.9,42.078,210.011,47.922,37,210,42,117.987,2017-02-21,2017,2,21,8,1,52,8
2017-02-21 09:30:00,27.4,0.188,773,-6.1,0,616,148,148,773,10.65,981,3.1,295,0.9,50.436,226.923,39.564,40,225,50,172.798,2017-02-21,2017,2,21,9,1,52,8
2017-02-21 10:30:00,29.3,0.18,847,-7.2,0,778,160,160,847,8.76,981,3.3,291,0.8,61.143,239.247,28.857,44,235,60,210.427,2017-02-21,2017,2,21,10,1,52,8
2017-02-21 11:30:00,30.7,0.138,915,-8.4,0,879,149,149,915,7.38,980,3.7,289,0.7,73.152,248.575,16.848,54,245,72,233.688,2017-02-21,2017,2,21,11,1,52,8
2017-02-21 12:30:00,31.5,0.129,932,-9.7,0,898,145,145,932,6.36,979,4.0,288,0.6,85.889,256.166,4.111,83,255,84,251.58,2017-02-21,2017,2,21,12,1,52,8
2017-02-21 13:30:00,31.9,0.123,918,-10.9,0,833,139,139,918,5.67,979,4.2,289,0.6,99.028,262.9,-9.028,90,260,98,230.393,2017-02-21,2017,2,21,13,1,52,8
2017-02-21 14:30:00,31.5,0.142,857,-11.9,0,692,136,136,857,5.32,978,4.1,290,0.6,112.359,269.489,-22.359,90,265,112,179.52,2017-02-21,2017,2,21,14,1,52,8
2017-02-21 15:30:00,30.3,0.137,772,-12.9,0,496,117,117,772,5.29,978,3.2,293,0.6,125.7,276.734,-35.7,90,275,124,113.545,2017-02-21,2017,2,21,15,1,52,8
2017-02-21 16:30:00,26.5,0.136,588,-12.2,0,262,89,89,588,6.96,978,1.9,306,0.6,138.802,285.979,-48.802,0,285,138,37.502,2017-02-21,2017,2,21,16,1,52,8
2017-02-21 17:30:00,22.8,0.136,146,-8.8,0,43,32,32,146,11.37,979,1.3,327,0.6,151.117,300.366,-61.117,0,300,150,6.246,2017-02-21,2017,2,21,17,1,52,8
2017-02-21 18:30:00,21.1,0.137,0,-9.6,0,0,0,0,0,11.88,979,1.4,347,0.6,160.844,328.414,-70.844,0,325,160,0.0,2017-02-21,2017,2,21,18,1,52,8
2017-02-21 19:30:00,19.7,0.136,0,-10.3,0,0,0,0,0,12.27,980,1.4,179,0.6,162.704,16.559,-72.704,0,15,162,0.0,2017-02-21,2017,2,21,19,1,52,8
2017-02-21 20:30:00,18.3,0.138,0,-10.6,0,0,0,0,0,13.05,980,1.4,2,0.6,154.872,52.215,-64.872,0,50,154,0.0,2017-02-21,2017,2,21,20,1,52,8
2017-02-21 21:30:00,17.1,0.142,0,-10.8,0,0,0,0,0,13.86,981,1.4,2,0.7,143.104,69.851,-53.104,0,65,142,0.0,2017-02-21,2017,2,21,21,1,52,8
2017-02-21 22:30:00,16.0,0.145,0,-10.9,0,0,0,0,0,14.77,981,1.3,179,0.7,130.171,80.317,-40.171,0,80,130,0.0,2017-02-21,2017,2,21,22,1,52,8
2017-02-21 23:30:00,15.2,0.153,0,-11.0,0,0,0,0,0,15.35,981,1.3,179,0.7,116.866,88.028,-26.866,0,85,116,0.0,2017-02-21,2017,2,21,23,1,52,8
2017-02-22 00:30:00,14.6,0.16,0,-11.1,0,0,0,0,0,15.86,981,1.3,2,0.7,103.497,94.72,-13.497,0,90,102,0.0,2017-02-22,2017,2,22,0,2,53,8
2017-02-22 01:30:00,14.1,0.166,0,-11.1,0,0,0,0,0,16.37,981,1.2,4,0.8,90.253,101.306,-0.253,0,100,90,0.0,2017-02-22,2017,2,22,1,2,53,8
2017-02-22 02:30:00,13.7,0.171,0,-11.0,0,0,0,0,0,16.87,981,1.1,7,0.8,77.324,108.494,12.676,0,105,76,0.0,2017-02-22,2017,2,22,2,2,53,8
2017-02-22 03:30:00,13.2,0.177,0,-10.9,0,0,0,0,0,17.62,981,1.0,183,0.9,64.982,117.081,25.018,0,115,64,0.0,2017-02-22,2017,2,22,3,2,53,8
2017-02-22 04:30:00,12.9,0.185,0,-10.8,0,0,0,0,0,18.16,981,1.0,359,0.9,53.693,128.187,36.307,0,125,52,0.0,2017-02-22,2017,2,22,4,2,53,8
2017-02-22 05:30:00,12.9,0.191,0,-10.8,0,0,0,0,0,18.18,983,0.7,353,0.9,44.312,143.371,45.688,0,140,44,0.0,2017-02-22,2017,2,22,5,2,53,8
2017-02-22 06:30:00,14.5,0.196,0,-10.4,0,0,0,0,0,16.89,983,0.6,322,0.9,38.299,163.914,51.701,0,160,38,0.0,2017-02-22,2017,2,22,6,2,53,8
2017-02-22 07:30:00,17.6,0.201,416,-11.1,0,180,83,83,416,13.1,984,0.6,267,1.0,37.333,188.063,52.667,36,185,36,53.36,2017-02-22,2017,2,22,7,2,53,8
2017-02-22 08:30:00,21.7,0.203,648,-12.1,0,411,126,126,648,9.33,985,0.8,216,1.0,41.768,210.3,48.232,37,210,40,119.515,2017-02-22,2017,2,22,8,2,53,8
2017-02-22 09:30:00,26.2,0.205,767,-12.2,0,619,151,151,767,7.12,985,1.2,221,0.9,50.184,227.267,39.816,39,225,50,174.047,2017-02-22,2017,2,22,9,2,53,8
